Person ID,Date ID,Visit Duration
68051,5,Duration 6h
30745,5,Duration 6h
71111,5,Duration 3h
55474,5,Duration 3h
78379,5,Duration 9h
84490,5,Duration 2h
42517,5,Duration 2h
15483,5,Duration 3h
58101,5,Duration 3h
57231,5,Duration 10h-18h
74715,5,Duration 3h
88776,5,Duration 2h
61542,5,Duration 5h
65187,5,Duration 2h
74529,5,Duration 2h
9695,5,Duration 5h
38081,5,Duration 3h
17878,5,Duration 4h
10180,5,Duration 10h-18h
49964,5,Duration 7h
67614,5,Duration 10h-18h
46856,5,Duration 2h
56496,5,Duration 3h
5352,5,Duration 7h
56335,5,Duration 4h
7227,5,Duration 9h
66224,5,Duration 10h-18h
19351,5,Duration 10h-18h
62829,5,Duration 4h
67566,5,Duration 3h
22178,5,Duration 2h
65251,5,Duration 10h-18h
21903,5,Duration 6h
38972,5,Duration 8h
6415,5,Duration 5h
67310,5,Duration 6h
24395,5,Duration 8h
67011,5,Duration 3h
47359,5,Duration 2h
72492,5,Duration 4h
68107,5,Duration 10h
59577,5,Duration 10h
64010,5,Duration 10h-18h
85365,5,Duration 10h-18h
33181,5,Duration 6h
61954,5,Duration 2h
62522,5,Duration 2h
58632,5,Duration 6h
77883,5,Duration 3h
22647,5,Duration 10h-18h
35336,5,Duration 2h
33630,5,Duration 7h
60913,5,Duration 2h
33539,5,Duration 4h
67968,5,Duration 4h
4869,5,Duration 5h
88649,5,Duration 7h
51358,5,Duration 3h
84603,5,Duration 3h
46128,5,Duration 3h
23947,5,Duration 3h
75690,5,Duration 6h
29126,5,Duration 3h
8356,5,Duration 4h
3926,5,Duration 2h
68185,5,Duration 3h
76430,5,Duration 7h
73951,5,Duration 10h-18h
73487,5,Duration 4h
44526,5,Duration 2h
2783,5,Duration 10h-18h
48394,5,Duration 10h-18h
58213,5,Duration 9h
67610,5,Duration 10h-18h
5432,5,Duration 3h
10465,5,Duration 3h
83553,5,Duration 2h
35248,5,Duration 5h
5830,5,Duration 10h
11273,5,Duration 5h
56899,5,Duration 8h
68022,5,Duration 8h
84874,5,Duration 2h
28488,5,Duration 7h
4773,5,Duration 3h
57665,5,Duration 3h
37003,5,Duration 8h
62605,5,Duration 7h
60171,5,Duration 5h
58438,5,Duration 2h
84455,5,Duration 3h
18124,5,Duration 7h
55987,5,Duration 10h-18h
12845,5,Duration 4h
10695,5,Duration 2h
74758,5,Duration 3h
80660,5,Duration 6h
52494,5,Duration 4h
70996,5,Duration 10h
41313,5,Duration 2h
37962,5,Duration 10h-18h
83142,5,Duration 8h
25915,5,Duration 3h
87207,5,Duration 10h-18h
66464,5,Duration 5h
42964,5,Duration 5h
16462,5,Duration 6h
56490,5,Duration 3h
19863,5,Duration 9h
52673,5,Duration 9h
63907,5,Duration 4h
82727,5,Duration 3h
56021,5,Duration 7h
61327,5,Duration 6h
22912,5,Duration 10h-18h
75937,5,Duration 5h
27687,5,Duration 10h-18h
44854,5,Duration 2h
83962,5,Duration 10h-18h
11966,5,Duration 10h-18h
72471,5,Duration 3h
66727,5,Duration 2h
43175,5,Duration 2h
33304,5,Duration 3h
23864,5,Duration 2h
43428,5,Duration 7h
79081,5,Duration 6h
87357,5,Duration 8h
19431,5,Duration 5h
46766,5,Duration 8h
16352,5,Duration 3h
73214,5,Duration 4h
87741,5,Duration 4h
48438,5,Duration 7h
15825,5,Duration 3h
76413,5,Duration 3h
70912,5,Duration 6h
29718,5,Duration 10h-18h
8649,5,Duration 4h
28399,5,Duration 2h
6715,5,Duration 5h
82514,5,Duration 3h
11240,5,Duration 7h
6011,5,Duration 8h
80915,5,Duration 5h
709,5,Duration 7h
6351,5,Duration 3h
50127,5,Duration 6h
87376,5,Duration 2h
58553,5,Duration 4h
83949,5,Duration 2h
46496,5,Duration 3h
32181,5,Duration 3h
68974,5,Duration 2h
68584,5,Duration 8h
74847,5,Duration 4h
9449,5,Duration 3h
64872,5,Duration 6h
44339,5,Duration 2h
54963,5,Duration 6h
4287,5,Duration 3h
81772,5,Duration 10h
65990,5,Duration 10h-18h
71161,5,Duration 10h-18h
61962,5,Duration 6h
36544,5,Duration 3h
13830,5,Duration 5h
16627,5,Duration 3h
80987,5,Duration 3h
6048,5,Duration 2h
33019,5,Duration 6h
55873,5,Duration 3h
57740,5,Duration 10h-18h
88331,5,Duration 5h
57024,5,Duration 9h
76568,5,Duration 3h
81350,5,Duration 10h
40065,5,Duration 7h
37575,5,Duration 3h
68124,5,Duration 4h
42860,5,Duration 3h
85638,5,Duration 9h
74287,5,Duration 10h-18h
63460,5,Duration 7h
31433,5,Duration 4h
84114,5,Duration 4h
73724,5,Duration 2h
18057,5,Duration 3h
60155,5,Duration 4h
69159,5,Duration 5h
16294,5,Duration 2h
17818,5,Duration 7h
8609,5,Duration 7h
53548,5,Duration 7h
64163,5,Duration 5h
46683,5,Duration 10h-18h
1146,5,Duration 10h-18h
7992,5,Duration 10h-18h
35737,5,Duration 9h
73144,5,Duration 3h
73570,5,Duration 3h
22080,5,Duration 10h-18h
80646,5,Duration 4h
85142,5,Duration 7h
2542,5,Duration 2h
38613,5,Duration 7h
15867,5,Duration 3h
80446,5,Duration 5h
37299,5,Duration 2h
752,5,Duration 2h
48474,5,Duration 6h
46734,5,Duration 2h
16046,5,Duration 10h-18h
52949,5,Duration 10h-18h
34038,5,Duration 4h
43958,5,Duration 5h
35457,5,Duration 5h
5819,5,Duration 4h
25526,5,Duration 2h
21862,5,Duration 6h
23733,5,Duration 7h
43402,5,Duration 3h
61971,5,Duration 10h-18h
28197,5,Duration 5h
60983,5,Duration 3h
12740,5,Duration 4h
60886,5,Duration 5h
3716,5,Duration 7h
72215,5,Duration 4h
61656,5,Duration 3h
76858,5,Duration 7h
76023,5,Duration 3h
16622,5,Duration 7h
47739,5,Duration 10h-18h
74246,5,Duration 2h
77750,5,Duration 9h
24543,5,Duration 2h
78299,5,Duration 6h
66648,5,Duration 3h
46804,5,Duration 5h
53649,5,Duration 6h
26790,5,Duration 3h
35237,5,Duration 3h
84409,5,Duration 10h-18h
65686,5,Duration 10h-18h
55089,5,Duration 3h
14751,5,Duration 2h
24816,5,Duration 10h-18h
43199,5,Duration 7h
22651,5,Duration 7h
70028,5,Duration 5h
60421,5,Duration 5h
54553,5,Duration 4h
64264,5,Duration 3h
51320,5,Duration 3h
1091,5,Duration 3h
44995,5,Duration 2h
23229,5,Duration 4h
73170,5,Duration 10h-18h
82244,5,Duration 10h-18h
33158,5,Duration 4h
77088,5,Duration 10h
80176,5,Duration 5h
40950,5,Duration 3h
56202,5,Duration 10h-18h
22167,5,Duration 3h
53276,5,Duration 7h
67432,5,Duration 8h
43569,5,Duration 2h
8431,5,Duration 7h
42682,5,Duration 2h
48707,5,Duration 10h-18h
45609,5,Duration 3h
23434,5,Duration 7h
87174,5,Duration 10h-18h
4086,5,Duration 5h
85349,5,Duration 3h
34106,5,Duration 4h
78729,5,Duration 5h
88236,5,Duration 2h
11049,5,Duration 6h
72154,5,Duration 3h
22446,5,Duration 3h
13036,5,Duration 4h
323,5,Duration 5h
16914,5,Duration 5h
34650,5,Duration 6h
73540,5,Duration 5h
13058,5,Duration 3h
43526,5,Duration 3h
43092,5,Duration 7h
86625,5,Duration 5h
13042,5,Duration 5h
60245,5,Duration 8h
27097,5,Duration 5h
44517,5,Duration 10h-18h
75141,5,Duration 2h
8684,5,Duration 7h
14635,5,Duration 6h
80895,5,Duration 6h
62999,5,Duration 6h
2465,5,Duration 10h-18h
10431,5,Duration 4h
35741,5,Duration 5h
70372,5,Duration 10h-18h
12514,5,Duration 2h
60439,5,Duration 4h
2663,5,Duration 10h-18h
30400,5,Duration 2h
54366,5,Duration 3h
26010,5,Duration 2h
33801,5,Duration 3h
58620,5,Duration 10h
87173,5,Duration 2h
32104,5,Duration 2h
74591,5,Duration 4h
77225,5,Duration 8h
68261,5,Duration 3h
58005,5,Duration 4h
74820,5,Duration 5h
7801,5,Duration 2h
62621,5,Duration 5h
60544,5,Duration 3h
84054,5,Duration 5h
12181,5,Duration 10h-18h
35207,5,Duration 5h
46217,5,Duration 4h
53136,5,Duration 3h
9184,5,Duration 3h
29603,5,Duration 3h
27916,5,Duration 3h
43731,5,Duration 8h
51547,5,Duration 8h
61295,5,Duration 10h-18h
8754,5,Duration 10h-18h
86208,5,Duration 7h
32580,5,Duration 10h-18h
67967,5,Duration 7h
77292,5,Duration 5h
21073,5,Duration 3h
36508,5,Duration 2h
58313,5,Duration 10h-18h
76966,5,Duration 3h
39860,5,Duration 9h
74909,5,Duration 5h
60717,5,Duration 2h
66135,5,Duration 3h
16547,5,Duration 5h
13188,5,Duration 3h
15884,5,Duration 3h
84231,5,Duration 3h
8619,5,Duration 4h
72033,5,Duration 4h
47932,5,Duration 6h
15352,5,Duration 3h
48641,5,Duration 10h-18h
65170,5,Duration 3h
23965,5,Duration 10h-18h
82222,5,Duration 10h-18h
59181,5,Duration 3h
17672,5,Duration 3h
83193,5,Duration 10h-18h
13894,5,Duration 3h
3977,5,Duration 4h
14330,5,Duration 7h
85195,5,Duration 2h
28936,5,Duration 3h
50086,5,Duration 6h
79635,5,Duration 7h
19636,5,Duration 2h
53785,5,Duration 9h
80939,5,Duration 10h
25774,5,Duration 10h-18h
47346,5,Duration 10h-18h
21482,5,Duration 10h-18h
25296,5,Duration 4h
36863,5,Duration 5h
23700,5,Duration 4h
38457,5,Duration 9h
41658,5,Duration 2h
58671,5,Duration 3h
87172,5,Duration 7h
11274,5,Duration 2h
33582,5,Duration 3h
54092,5,Duration 3h
60375,5,Duration 2h
81035,5,Duration 3h
34308,5,Duration 3h
56150,5,Duration 3h
53558,5,Duration 3h
44419,5,Duration 7h
85030,5,Duration 4h
10380,5,Duration 10h-18h
24010,5,Duration 10h-18h
9456,5,Duration 10h-18h
50295,5,Duration 2h
57088,5,Duration 4h
39839,5,Duration 8h
50868,5,Duration 3h
71591,5,Duration 4h
64987,5,Duration 10h-18h
75279,5,Duration 3h
70627,5,Duration 10h-18h
65788,5,Duration 6h
64702,5,Duration 6h
51106,5,Duration 8h
85443,5,Duration 2h
15684,5,Duration 7h
54487,5,Duration 3h
35645,5,Duration 5h
30813,5,Duration 4h
84886,5,Duration 2h
32843,5,Duration 10h-18h
13640,5,Duration 10h-18h
59310,5,Duration 7h
53135,5,Duration 2h
87534,5,Duration 4h
9354,5,Duration 3h
84761,5,Duration 5h
57358,5,Duration 3h
41610,5,Duration 3h
44008,5,Duration 3h
59688,5,Duration 3h
37394,5,Duration 5h
26583,5,Duration 6h
45030,5,Duration 6h
31815,5,Duration 5h
9212,5,Duration 3h
29967,5,Duration 10h-18h
26006,5,Duration 10h-18h
77842,5,Duration 7h
60174,5,Duration 6h
71658,5,Duration 9h
62698,5,Duration 3h
84057,5,Duration 3h
40222,5,Duration 3h
47254,5,Duration 5h
20327,5,Duration 10h-18h
17315,5,Duration 9h
85395,5,Duration 3h
15299,5,Duration 4h
76169,5,Duration 10h-18h
13253,5,Duration 4h
38405,5,Duration 3h
14655,5,Duration 9h
60970,5,Duration 2h
46845,5,Duration 10h-18h
10166,5,Duration 5h
62383,5,Duration 6h
82759,5,Duration 10h-18h
88513,5,Duration 5h
25275,5,Duration 3h
53340,5,Duration 10h-18h
7485,5,Duration 6h
88779,5,Duration 6h
61,5,Duration 3h
42610,5,Duration 2h
40987,5,Duration 10h-18h
10692,5,Duration 3h
10271,5,Duration 10h-18h
70157,5,Duration 10h-18h
49699,5,Duration 3h
29178,5,Duration 4h
14490,5,Duration 3h
60900,5,Duration 4h
40614,5,Duration 7h
67844,5,Duration 3h
82121,5,Duration 7h
7888,5,Duration 3h
38424,5,Duration 3h
31002,5,Duration 5h
33007,5,Duration 3h
57736,5,Duration 4h
50811,5,Duration 5h
32141,5,Duration 7h
39524,5,Duration 3h
67875,5,Duration 7h
69464,5,Duration 2h
7609,5,Duration 8h
13248,5,Duration 10h-18h
74380,5,Duration 7h
53738,5,Duration 4h
66500,5,Duration 3h
75541,5,Duration 8h
41217,5,Duration 10h-18h
4364,5,Duration 3h
74882,5,Duration 7h
88751,5,Duration 3h
21210,5,Duration 3h
52,5,Duration 7h
82664,5,Duration 2h
13737,5,Duration 4h
43744,5,Duration 3h
71307,5,Duration 8h
14621,5,Duration 7h
21226,5,Duration 7h
28951,5,Duration 2h
86470,5,Duration 5h
83984,5,Duration 4h
50742,5,Duration 10h-18h
18733,5,Duration 10h
15315,5,Duration 10h-18h
4999,5,Duration 2h
83156,5,Duration 2h
37427,5,Duration 5h
7390,5,Duration 4h
58774,5,Duration 6h
6260,5,Duration 6h
78372,5,Duration 5h
67977,5,Duration 6h
65978,5,Duration 10h-18h
43625,5,Duration 8h
48559,5,Duration 7h
8531,5,Duration 3h
63061,5,Duration 6h
53967,5,Duration 6h
78975,5,Duration 5h
26720,5,Duration 4h
35558,5,Duration 6h
47247,5,Duration 3h
62288,5,Duration 4h
36690,5,Duration 5h
53844,5,Duration 10h-18h
24325,5,Duration 9h
62710,5,Duration 8h
8048,5,Duration 8h
69548,5,Duration 2h
14208,5,Duration 4h
43527,5,Duration 6h
85841,5,Duration 5h
25084,5,Duration 9h
12811,5,Duration 10h-18h
58143,5,Duration 10h-18h
17726,5,Duration 3h
62492,5,Duration 2h
10312,5,Duration 5h
37185,5,Duration 4h
36805,5,Duration 3h
11583,5,Duration 3h
32466,5,Duration 5h
26698,5,Duration 2h
39808,5,Duration 2h
23923,5,Duration 4h
68658,5,Duration 10h-18h
66106,5,Duration 4h
7187,5,Duration 7h
48670,5,Duration 5h
60599,5,Duration 3h
49869,5,Duration 3h
58180,5,Duration 3h
17409,5,Duration 9h
35898,5,Duration 8h
48193,5,Duration 3h
62518,5,Duration 10h-18h
9106,5,Duration 3h
31548,5,Duration 7h
78743,5,Duration 3h
30724,5,Duration 10h
83698,5,Duration 7h
35033,5,Duration 3h
62207,5,Duration 3h
41536,5,Duration 10h-18h
7754,5,Duration 10h-18h
73551,5,Duration 3h
54462,5,Duration 5h
184,5,Duration 6h
38440,5,Duration 3h
23007,5,Duration 3h
54722,5,Duration 10h-18h
59426,5,Duration 3h
14965,5,Duration 3h
48012,5,Duration 10h-18h
61448,5,Duration 3h
5377,5,Duration 3h
52146,5,Duration 5h
62699,5,Duration 4h
19451,5,Duration 6h
70554,5,Duration 10h-18h
4092,5,Duration 3h
31318,5,Duration 2h
47917,5,Duration 4h
58256,5,Duration 2h
73269,5,Duration 2h
88189,5,Duration 6h
65562,5,Duration 2h
75209,5,Duration 5h
64450,5,Duration 6h
57649,5,Duration 7h
65219,5,Duration 4h
62469,5,Duration 9h
81358,5,Duration 8h
44682,5,Duration 4h
40834,5,Duration 2h
45142,5,Duration 10h-18h
20677,5,Duration 3h
81186,5,Duration 3h
49416,5,Duration 4h
48659,5,Duration 6h
52919,5,Duration 5h
68855,5,Duration 8h
38150,5,Duration 2h
62941,5,Duration 6h
48654,5,Duration 5h
58320,5,Duration 4h
23860,5,Duration 5h
49294,5,Duration 10h-18h
14418,5,Duration 4h
16077,5,Duration 7h
39904,5,Duration 9h
31565,5,Duration 10h-18h
23071,5,Duration 10h-18h
71729,5,Duration 2h
83855,5,Duration 5h
44754,5,Duration 3h
6933,5,Duration 10h
38819,5,Duration 2h
75388,5,Duration 4h
61028,5,Duration 10h-18h
78375,5,Duration 6h
33405,5,Duration 4h
62436,5,Duration 10h-18h
4438,5,Duration 10h-18h
34071,5,Duration 4h
88423,5,Duration 10h-18h
17804,5,Duration 3h
16013,5,Duration 5h
19899,5,Duration 4h
39232,5,Duration 5h
40802,5,Duration 3h
72817,5,Duration 6h
26828,5,Duration 3h
28558,5,Duration 7h
14482,5,Duration 2h
10606,5,Duration 6h
42997,5,Duration 10h-18h
61857,5,Duration 8h
51123,5,Duration 2h
8444,5,Duration 8h
72969,5,Duration 10h-18h
81876,5,Duration 2h
74504,5,Duration 7h
58257,5,Duration 2h
23775,5,Duration 10h-18h
28138,5,Duration 3h
26856,5,Duration 4h
76845,5,Duration 3h
9722,5,Duration 5h
75648,5,Duration 2h
44957,5,Duration 5h
66937,5,Duration 5h
8959,5,Duration 2h
31484,5,Duration 10h-18h
58751,5,Duration 2h
32641,5,Duration 2h
30794,5,Duration 6h
23547,5,Duration 10h-18h
18131,5,Duration 10h-18h
88699,5,Duration 2h
63097,5,Duration 9h
27819,5,Duration 3h
34015,5,Duration 2h
13739,5,Duration 10h-18h
25887,5,Duration 8h
31712,5,Duration 2h
45507,5,Duration 5h
75564,5,Duration 4h
83460,5,Duration 6h
20635,5,Duration 3h
61651,5,Duration 6h
61345,5,Duration 5h
23932,5,Duration 2h
72623,5,Duration 7h
76157,5,Duration 9h
46337,5,Duration 2h
83490,5,Duration 9h
79922,5,Duration 10h
26959,5,Duration 8h
85226,5,Duration 7h
77021,5,Duration 5h
10805,5,Duration 4h
68419,5,Duration 5h
75717,5,Duration 2h
50724,5,Duration 5h
41882,5,Duration 10h
61811,5,Duration 5h
23605,5,Duration 4h
12337,5,Duration 6h
80403,5,Duration 2h
87445,5,Duration 10h-18h
43424,5,Duration 10h-18h
26122,5,Duration 10h-18h
84322,5,Duration 3h
42627,5,Duration 10h-18h
83809,5,Duration 10h-18h
68212,5,Duration 7h
24141,5,Duration 10h-18h
894,5,Duration 4h
63647,5,Duration 4h
81740,5,Duration 2h
62801,5,Duration 3h
47269,5,Duration 5h
77420,5,Duration 6h
48619,5,Duration 10h-18h
83162,5,Duration 7h
40068,5,Duration 3h
20487,5,Duration 3h
60393,5,Duration 6h
5641,5,Duration 6h
75984,5,Duration 10h-18h
15932,5,Duration 10h-18h
53055,5,Duration 7h
86994,5,Duration 5h
67324,5,Duration 7h
69348,5,Duration 5h
33454,5,Duration 3h
63041,5,Duration 8h
32253,5,Duration 6h
66646,5,Duration 10h-18h
47737,5,Duration 10h-18h
34917,5,Duration 6h
47516,5,Duration 3h
85034,5,Duration 6h
53598,5,Duration 9h
24382,5,Duration 7h
61192,5,Duration 2h
32699,5,Duration 10h-18h
72545,5,Duration 10h-18h
52620,5,Duration 3h
85764,5,Duration 10h-18h
68214,5,Duration 3h
71414,5,Duration 5h
49111,5,Duration 10h-18h
62509,5,Duration 5h
65470,5,Duration 3h
87303,5,Duration 8h
17156,5,Duration 6h
9733,5,Duration 4h
3452,5,Duration 10h-18h
8262,5,Duration 4h
82855,5,Duration 3h
549,5,Duration 10h-18h
3879,5,Duration 10h-18h
79769,5,Duration 3h
24078,5,Duration 7h
33185,5,Duration 10h
86725,5,Duration 6h
21790,5,Duration 7h
19834,5,Duration 10h
47744,5,Duration 6h
28747,5,Duration 7h
77455,5,Duration 3h
15613,5,Duration 4h
56817,5,Duration 5h
48374,5,Duration 4h
74892,5,Duration 5h
87999,5,Duration 7h
7219,5,Duration 2h
54985,5,Duration 6h
22777,5,Duration 9h
20748,5,Duration 2h
55731,5,Duration 4h
1974,5,Duration 6h
61201,5,Duration 4h
33712,5,Duration 7h
57668,5,Duration 10h-18h
20436,5,Duration 4h
26407,5,Duration 4h
86311,5,Duration 3h
26358,5,Duration 3h
2080,5,Duration 7h
59815,5,Duration 3h
23978,5,Duration 3h
81862,5,Duration 10h-18h
1238,5,Duration 10h-18h
10752,5,Duration 4h
14890,5,Duration 10h-18h
29376,5,Duration 10h-18h
81349,5,Duration 3h
40701,5,Duration 5h
31350,5,Duration 3h
7165,5,Duration 7h
8176,5,Duration 5h
9271,5,Duration 4h
5933,5,Duration 5h
45860,5,Duration 9h
44430,5,Duration 5h
70531,5,Duration 7h
2383,5,Duration 10h-18h
85021,5,Duration 5h
30428,5,Duration 10h-18h
23634,5,Duration 8h
59880,5,Duration 2h
86272,5,Duration 2h
88893,5,Duration 3h
8227,5,Duration 7h
1614,5,Duration 10h-18h
84677,5,Duration 10h-18h
59899,5,Duration 10h-18h
25088,5,Duration 7h
47185,5,Duration 2h
2635,5,Duration 2h
88528,5,Duration 6h
53333,5,Duration 5h
53960,5,Duration 10h-18h
45134,5,Duration 9h
88244,5,Duration 2h
75510,5,Duration 7h
63310,5,Duration 3h
65768,5,Duration 6h
33210,5,Duration 3h
45267,5,Duration 5h
57664,5,Duration 3h
17443,5,Duration 10h
10932,5,Duration 4h
52342,5,Duration 8h
82951,5,Duration 2h
2576,5,Duration 10h
3359,5,Duration 10h-18h
5112,5,Duration 2h
47255,5,Duration 10h-18h
47537,5,Duration 8h
17452,5,Duration 10h-18h
29112,5,Duration 2h
42098,5,Duration 8h
59641,5,Duration 9h
12418,5,Duration 10h-18h
17602,5,Duration 2h
70228,5,Duration 8h
50367,5,Duration 3h
33284,5,Duration 9h
56790,5,Duration 10h-18h
11450,5,Duration 2h
84815,5,Duration 3h
70685,5,Duration 2h
54615,5,Duration 3h
17392,5,Duration 9h
12047,5,Duration 10h-18h
28376,5,Duration 10h-18h
69331,5,Duration 8h
5728,5,Duration 10h-18h
70153,5,Duration 3h
77649,5,Duration 3h
30618,5,Duration 2h
51254,5,Duration 7h
19802,5,Duration 8h
32741,5,Duration 4h
36630,5,Duration 3h
3510,5,Duration 6h
31879,5,Duration 10h
77797,5,Duration 6h
28962,5,Duration 2h
60865,5,Duration 9h
37598,5,Duration 8h
13273,5,Duration 4h
83234,5,Duration 2h
69058,5,Duration 3h
48165,5,Duration 10h
48229,5,Duration 10h-18h
50063,5,Duration 7h
37285,5,Duration 2h
11397,5,Duration 3h
48749,5,Duration 7h
17752,5,Duration 5h
65976,5,Duration 3h
30532,5,Duration 2h
16213,5,Duration 10h-18h
31325,5,Duration 2h
63697,5,Duration 2h
11923,5,Duration 3h
3247,5,Duration 8h
36554,5,Duration 10h-18h
80255,5,Duration 10h-18h
30545,5,Duration 7h
39368,5,Duration 5h
83336,5,Duration 3h
32005,5,Duration 3h
32485,5,Duration 2h
40034,5,Duration 10h-18h
63939,5,Duration 8h
59947,5,Duration 8h
23858,5,Duration 9h
12635,5,Duration 2h
50969,5,Duration 3h
68350,5,Duration 10h-18h
47927,5,Duration 5h
75586,5,Duration 3h
74646,5,Duration 5h
32874,5,Duration 7h
80714,5,Duration 10h-18h
76006,5,Duration 10h
24225,5,Duration 10h
82867,5,Duration 4h
34215,5,Duration 7h
40096,5,Duration 7h
56097,5,Duration 7h
35045,5,Duration 3h
65154,5,Duration 2h
23087,5,Duration 9h
30119,5,Duration 5h
52501,5,Duration 6h
42516,5,Duration 10h-18h
68126,5,Duration 7h
67916,5,Duration 3h
86705,5,Duration 6h
3054,5,Duration 5h
39521,5,Duration 8h
64576,5,Duration 7h
20731,5,Duration 2h
68442,5,Duration 3h
67103,5,Duration 3h
81430,5,Duration 3h
82339,5,Duration 10h-18h
51579,5,Duration 2h
65488,5,Duration 10h-18h
43957,5,Duration 5h
27628,5,Duration 2h
52978,5,Duration 10h-18h
38841,5,Duration 6h
60711,5,Duration 4h
43677,5,Duration 2h
1088,5,Duration 3h
10620,5,Duration 4h
11908,5,Duration 6h
15781,5,Duration 6h
76843,5,Duration 2h
36940,5,Duration 10h-18h
82658,5,Duration 8h
51124,5,Duration 2h
36374,5,Duration 8h
68930,5,Duration 7h
29049,5,Duration 3h
63017,5,Duration 3h
56900,5,Duration 4h
60751,5,Duration 2h
34914,5,Duration 10h-18h
70195,5,Duration 3h
84825,5,Duration 8h
13433,5,Duration 10h
77978,5,Duration 4h
66712,5,Duration 3h
13123,5,Duration 4h
40835,5,Duration 4h
13202,5,Duration 7h
5885,5,Duration 5h
19003,5,Duration 2h
46573,5,Duration 2h
48844,5,Duration 3h
21388,5,Duration 2h
88271,5,Duration 3h
15302,5,Duration 2h
10449,5,Duration 2h
57807,5,Duration 4h
64879,5,Duration 2h
35503,5,Duration 6h
74617,5,Duration 6h
7511,5,Duration 9h
54878,5,Duration 3h
5520,5,Duration 3h
63855,5,Duration 2h
4714,5,Duration 7h
52869,5,Duration 10h-18h
87802,5,Duration 2h
8510,5,Duration 2h
76583,5,Duration 3h
48174,5,Duration 4h
26203,5,Duration 5h
67893,5,Duration 10h-18h
10763,5,Duration 10h-18h
52840,5,Duration 4h
52640,5,Duration 3h
49172,5,Duration 6h
28908,5,Duration 6h
17673,5,Duration 4h
79870,5,Duration 6h
39331,5,Duration 2h
9467,5,Duration 4h
52245,5,Duration 3h
3396,5,Duration 5h
7141,5,Duration 10h-18h
17140,5,Duration 2h
82077,5,Duration 3h
78534,5,Duration 2h
71743,5,Duration 3h
23369,5,Duration 10h-18h
58223,5,Duration 5h
8662,5,Duration 2h
88424,5,Duration 5h
38404,5,Duration 3h
20987,5,Duration 4h
56932,5,Duration 8h
9577,5,Duration 5h
7974,5,Duration 3h
7350,5,Duration 2h
72514,5,Duration 2h
59611,5,Duration 3h
85653,5,Duration 3h
14029,5,Duration 2h
227,5,Duration 5h
10184,5,Duration 5h
20418,5,Duration 2h
51478,5,Duration 10h-18h
53715,5,Duration 2h
23501,5,Duration 4h
67188,5,Duration 7h
37553,5,Duration 5h
20016,5,Duration 10h-18h
38174,5,Duration 6h
35626,5,Duration 4h
70880,5,Duration 10h-18h
13695,5,Duration 3h
21323,5,Duration 10h-18h
32450,5,Duration 3h
5404,5,Duration 2h
31525,5,Duration 3h
70532,5,Duration 8h
48855,5,Duration 3h
7149,5,Duration 10h-18h
6002,5,Duration 10h-18h
84996,5,Duration 5h
56227,5,Duration 7h
73317,5,Duration 10h-18h
26814,5,Duration 9h
81540,5,Duration 5h
88873,5,Duration 6h
72656,5,Duration 2h
87729,5,Duration 3h
83571,5,Duration 8h
76229,5,Duration 3h
36503,5,Duration 5h
64959,5,Duration 3h
6241,5,Duration 4h
57352,5,Duration 10h-18h
23711,5,Duration 3h
69946,5,Duration 4h
32690,5,Duration 4h
29728,5,Duration 10h-18h
60195,5,Duration 7h
87195,5,Duration 4h
10837,5,Duration 4h
65765,5,Duration 10h-18h
80158,5,Duration 5h
66376,5,Duration 5h
23204,5,Duration 7h
43374,5,Duration 8h
38196,5,Duration 4h
47686,5,Duration 6h
29989,5,Duration 5h
54355,5,Duration 6h
70669,5,Duration 5h
24458,5,Duration 9h
84733,5,Duration 2h
76031,5,Duration 2h
66589,5,Duration 2h
3481,5,Duration 10h
10262,5,Duration 10h-18h
54580,5,Duration 3h
58796,5,Duration 3h
28415,5,Duration 5h
18870,5,Duration 7h
29875,5,Duration 3h
51149,5,Duration 10h-18h
57580,5,Duration 6h
70373,5,Duration 2h
70570,5,Duration 7h
5766,5,Duration 4h
19760,5,Duration 10h-18h
25697,5,Duration 2h
75115,5,Duration 3h
2264,5,Duration 4h
23680,5,Duration 2h
57833,5,Duration 3h
21180,5,Duration 3h
48065,5,Duration 9h
47207,5,Duration 2h
53983,5,Duration 10h-18h
49042,5,Duration 3h
39722,5,Duration 8h
11464,5,Duration 3h
6281,5,Duration 3h
31415,5,Duration 5h
73298,5,Duration 4h
70816,5,Duration 2h
55755,5,Duration 3h
53387,5,Duration 3h
37489,5,Duration 3h
75036,5,Duration 3h
1604,5,Duration 5h
84577,5,Duration 3h
67373,5,Duration 10h-18h
64223,5,Duration 2h
41214,5,Duration 4h
15086,5,Duration 4h
2335,5,Duration 3h
88486,5,Duration 2h
19806,5,Duration 5h
79549,5,Duration 2h
869,5,Duration 6h
82797,5,Duration 2h
45436,5,Duration 4h
35723,5,Duration 6h
620,5,Duration 6h
11289,5,Duration 4h
72049,5,Duration 6h
43278,5,Duration 4h
61800,5,Duration 10h-18h
60935,5,Duration 5h
8190,5,Duration 5h
60862,5,Duration 3h
60999,5,Duration 4h
37630,5,Duration 7h
87477,5,Duration 10h-18h
55394,5,Duration 7h
85502,5,Duration 3h
979,5,Duration 3h
41118,5,Duration 8h
77417,5,Duration 10h-18h
58083,5,Duration 8h
6364,5,Duration 3h
57177,5,Duration 5h
47047,5,Duration 6h
55431,5,Duration 3h
66884,5,Duration 4h
